ComponentID,DrinkID,IngredID,NumUnitsMin,DisplayBeforeName
9339,2284,1843,0.75,3/4 oz
9340,2284,1765,0.75,3/4 oz
9341,2284,1990,0.75,3/4 oz
9342,2285,2033,1,1 cL
9343,2285,1860,2,2 tsp
9344,2285,2191,2,2 cL
9345,2286,2051,4,4 shots
9346,2286,2060,4,4 shots
9347,2287,1988,,fill with
9348,2287,1765,4,4 oz
9349,2287,2206,,tblsp
9350,2287,2156,,
9351,2288,1800,0.5,1/2 oz
9352,2288,2174,0.5,1/2 oz
9353,2289,1750,1,1 oz
9354,2289,2033,1,1 oz
9355,2289,2191,1,1 oz
9356,2289,2045,1,1 oz
9357,2289,1904,2,2 oz
9358,2289,2206,0.5,1/2 tblsp
9359,2289,2156,3,3
9360,2290,2097,1.5,1 1/2 oz
9361,2290,1861,1.5,1 1/2 oz
9362,2290,2016,1,1
9363,2291,1823,1,1 pt
9364,2291,1994,0.75,3/4 shot
9365,2292,2045,1,1 shot
9366,2292,2191,1,1 shot
9367,2292,2116,1,1 shot
9368,2292,1860,1,1 splash
9369,2293,1942,1,1 oz
9370,2293,2045,1,1 oz
9371,2293,1943,1,1 oz
9372,2293,2105,1,1 oz
9373,2293,1731,,fill with
9374,2293,2206,2,2 tblsp
9375,2293,2052,1,1 splash
9376,2294,2154,3,3 cL
9377,2294,1999,3,3 cL
9378,2294,1765,3,3 cL
9379,2295,1800,1,1 fifth
9380,2295,1781,6,6 oz
9381,2296,1765,1,1 oz
9382,2296,1814,1,1 oz
9383,2296,2045,1,1 oz
9384,2296,1995,,fill with
9385,2296,2101,,fill with
9386,2297,2087,1,1 part
9387,2297,2211,5,5 parts
9388,2297,2161,1,1 scoop
9389,2298,2104,1,1 shot
9390,2298,1765,1,1 shot
9391,2298,1955,1,1 shot
9392,2298,1990,1,1 oz
9393,2298,2174,1,1 oz
9394,2298,1811,1,1 dash
9395,2299,1972,,-2 shots
9396,2299,1950,,-2 shots
9397,2299,1811,,
9398,2299,1999,,
9399,2300,1848,6,6 cL
9400,2300,2016,4,4 cL
9401,2300,2076,2,2 cL
9402,2300,2156,3,3 cL
9403,2301,1874,1,1 part
9404,2301,1837,1,1 part
9405,2301,1844,1,1 part
9406,2302,2071,0.5,1/2 oz
9407,2302,1851,0.5,1/2 oz
9408,2303,2094,4,4 cL
9409,2303,1915,1,1 cL
9410,2303,2101,10,10 cL
9411,2303,1841,3,3 cL
9412,2304,1978,1,1 cL
9413,2304,1994,2,2 cL
9414,2304,1999,2,2 cL
9415,2304,2062,2,2 cL
9416,2304,1988,10,10 cL
9417,2304,1904,2,2 dashes
9418,2305,1848,1,1 oz
9419,2305,1942,0.5,1/2 oz
9420,2305,1940,1.5,1 1/2 oz
9421,2305,1990,2,2 oz
9422,2305,1751,1,1 splash
9423,2306,1927,0.5,1/2 oz
9424,2306,2045,0.5,1/2 oz
9425,2307,2105,4,4 cL
9426,2307,1812,2,2 cL
9427,2307,1758,,fill with
9428,2308,2105,8,8 cL
9429,2308,1812,2,2 cL
9430,2308,1758,,fill with
9431,2309,1803,4,4 cL
9432,2309,1999,2,2 cL
9433,2309,1811,,drops
9434,2310,1999,1,1 oz
9435,2310,1994,1,1 oz
9436,2310,2104,1,1 oz
9437,2310,2045,1,1 oz
9438,2310,1855,,L
9439,2310,2156,,
9440,2311,2045,1.5,1 1/2 oz
9441,2311,2050,,fill with
9442,2311,1860,3,3 dashes
9443,2311,1987,3,3 dashes
9444,2312,2071,1,1 oz
9445,2312,2104,1,1 oz
9446,2312,2190,,fill with
9447,2312,1915,1,1 splash
9448,2313,2026,0.5,1/2 oz
9449,2313,1765,0.5,1/2 oz
9450,2313,2038,0.5,1/2 oz
9451,2313,1940,0.25,1/4 oz
9452,2313,2052,,dashes
9453,2314,1874,0.25,1/4 oz
9454,2314,1999,0.25,1/4 oz
9455,2314,1843,0.25,1/4 oz
9456,2314,1814,0.25,1/4 oz
9457,2314,2151,1,1 splash
9458,2315,1791,1,1 oz
9459,2315,1783,0.25,1/4 oz
9460,2315,1995,0.5,1/2 oz
9461,2315,1751,,splashes
9462,2316,2026,2,2 oz
9463,2316,1988,,fill with
9464,2316,2156,,
9465,2317,1999,0.5,1/2 oz
9466,2317,1744,0.5,1/2 oz
9467,2317,2044,0.5,1/2 oz
9468,2317,1994,0.5,1/2 oz
9469,2318,1791,1,1 part
9470,2318,1851,1,1 part
9471,2318,2051,1,1 part
9472,2319,2094,2,2 cL
9473,2319,1765,2,2 cL
9474,2319,2153,1,1 cL
9475,2319,2101,,
9476,2319,2156,,
9477,2320,2045,2,2 cups
9478,2320,1863,3,3
9479,2320,2081,3,3 cups
9480,2321,2026,2,2 cL
9481,2321,2143,4,4 cL
9482,2321,2052,,fill with
9483,2322,2156,1,1 L
9484,2322,1787,1,1
9485,2322,2033,8,8 cL
9486,2322,1904,1,1 shot
9487,2323,1763,1,1 shot
9488,2323,1763,1,1 shot
9489,2324,1765,1,1 part
9490,2324,2101,2,2-3 parts
9491,2324,1951,1,1 splash
9492,2325,1817,1,1 splash
9493,2325,2105,4,4
9494,2326,1848,1,1 part
9495,2326,2104,1,1 part
9496,2326,1765,1,1 part
9497,2326,2097,1,1 part
9498,2326,1875,1,1 part
9499,2326,2101,1,1 part
9500,2327,1888,0.5,1/2 oz
9501,2327,2026,0.25,1/4 oz
9502,2327,1811,,dashes
9503,2327,1915,0.25,1/4 oz
9504,2328,2194,0.75,3/4 oz
9505,2328,2141,,-4 oz
9506,2329,2191,2,2 shots
9507,2329,2088,1,1 shot
9508,2329,1731,1,1 cup
9509,2329,2133,1,1 splash
9510,2329,1787,3,3 wedges
9511,2329,1780,1,1 L
9512,2330,1848,1,1 part
9513,2330,1751,2,2 parts
9514,2330,2174,2,2 parts
9515,2330,1758,2,2 parts
9516,2330,2153,,L
9517,2331,2033,,bottles
9518,2331,1812,,bottles
9519,2331,2170,355,355 mL
9520,2331,2174,355,355 mL
9521,2331,2156,,
9522,2332,1784,4,4 oz
9523,2332,1994,2,2 oz
9524,2332,2048,1,1 oz
9525,2332,2062,1,1 oz
9526,2332,1855,4,4 oz
9527,2332,2156,2,2 cups
9528,2332,2007,,L
9529,2333,2101,0.5,1/2 jigger
9530,2333,2071,1,1 shot
9531,2333,2104,1,1 shot
9532,2334,2033,1.5,1 1/2 oz
9533,2334,2035,,
9534,2334,2127,0.5,1/2 tsp
9535,2334,2081,,fill with
9536,2335,1999,2,2 oz
9537,2335,2044,2,2 oz
9538,2335,1933,4,4 oz
9539,2335,2161,,top with
9540,2336,2045,3,3 oz
9541,2336,2150,1,1 oz
9542,2336,2055,,
9543,2337,2191,1,1 oz
9544,2337,2045,1,1 oz
9545,2337,2033,1,1 oz
9546,2337,1875,1,1 oz
9547,2337,1731,2,2 oz
9548,2338,2045,1,1 part
9549,2338,1943,1,1 part
9550,2338,1875,1,1 part
9551,2338,1942,2,2 splashes
9552,2338,1940,,fill with
9553,2338,1811,1,1 splash
9554,2338,1751,1,1 splash
9555,2339,1814,1,1 bottle
9556,2339,1851,1,1 bottle
9557,2339,2094,1,1 bottle
9558,2339,1800,1,1 bottle
9559,2339,2101,2,2 gal
9560,2339,2195,,
9561,2339,2156,3,3 bags
9562,2340,2219,1.5,1 1/2 oz
9563,2340,1761,6.5,6 1/2 oz
9564,2341,1840,0.5,1/2 oz
9565,2341,1981,0.25,1/4 oz
9566,2341,2062,0.25,1/4 oz
9567,2341,1942,1,1 dash
9568,2341,2095,1,1 dash
9569,2341,2162,1,1 dash
9570,2342,1811,1,1 part
9571,2342,1875,1,1 part
9572,2342,2026,1,1 part
9573,2342,1999,1,1 part
9574,2342,2191,1,1 part
9575,2342,2045,1,1 part
9576,2342,1814,1,1 part
9577,2342,2161,,
9578,2343,2088,1,1-2 oz
9579,2343,1840,,
9580,2344,2156,6,6
9581,2344,1942,0.5,1/2 shot
9582,2344,1921,1,1 shot
9583,2344,1845,1,1 shot
9584,2344,1995,1,1 splash
9585,2344,1811,1,1 dash
9586,2344,2195,,slices
9587,2344,2024,6,6 oz
9588,2345,1961,1,1 oz
9589,2345,2104,0.75,3/4 oz
9590,2345,1990,1,1 splash
9591,2346,1844,1,1 oz
9592,2346,2001,1,1 oz
9593,2346,1990,1,1 splash
9594,2346,1940,1,1 splash
9595,2346,1751,1,1 splash
9596,2347,2075,3,3 splashes
9597,2347,2045,0.5,1/2 bottle
9598,2347,2212,5,5 slices
9599,2347,2146,0.25,1/4 bottle
9600,2348,2045,2.5,2 1/2 oz
9601,2348,1759,6,6
9602,2348,2156,,
9603,2349,2121,5,5 oz
9604,2349,2191,0.5,1/2 oz
9605,2349,1943,0.5,1/2 oz
9606,2349,2057,3,3
9607,2349,2128,3,3 oz
9608,2349,2156,,L
9609,2350,1896,3,3 parts
9610,2350,1999,2,2 parts
9611,2351,1994,2,2 oz
9612,2351,1999,3,3 oz
9613,2351,1994,3,3 oz
9614,2351,1989,4,4 oz
9615,2351,1988,1,1 cup
9616,2351,2156,0.5,1/2 glass
9617,2352,1800,0.25,1/4 shot
9618,2352,1994,0.25,1/4 shot
9619,2352,2174,0.25,1/4 shot
9620,2352,1913,0.25,1/4 shot
9621,2353,2105,1,1 oz
9622,2353,2088,0.5,1/2 oz
9623,2353,1960,0.5,1/2 oz
9624,2353,2075,2,2 oz
9625,2353,1990,2,2 oz
9626,2354,1848,2,2 oz
9627,2354,2101,4,4 oz
9628,2354,1812,2,2 oz
9629,2354,2156,,
9630,2355,2192,4,4 cL
9631,2355,1803,2,2 cL
9632,2355,2019,7,7 cL
9633,2355,2190,8,8 cL
9634,2355,2156,,
9635,2356,2045,1,1 L
9636,2356,2121,1,1 glass
9637,2357,2056,4,4 cL
9638,2357,1758,0.5,1/2 bottle
9639,2357,2055,1,1 slice
9640,2358,1791,1,1 part
9641,2358,1961,1,1 part
9642,2359,2156,4,4
9643,2359,2045,1,1 part
9644,2359,2174,2,2 parts
9645,2359,1928,1,1 dash
9646,2360,2097,3,3 oz
9647,2360,2071,3,3 oz
9648,2360,2174,3,3 oz
9649,2360,2045,3,3 oz
9650,2361,2191,0.33,1/3 oz
9651,2361,1851,0.33,1/3 oz
9652,2361,2071,0.33,1/3 oz
9653,2362,2064,1,1 part
9654,2362,2197,1,1 part
9655,2362,1811,0.5,1/2 part
9656,2362,1751,0.5,1/2 part
9657,2363,2045,2,2 oz
9658,2363,1854,3,3 dashes
9659,2363,1996,1,1 splash
9660,2364,2045,1,1 oz
9661,2364,2105,1,1 oz
9662,2364,1943,1,1 oz
9663,2364,2038,1,1 oz
9664,2364,2075,,fill with
9665,2365,2045,1,1 oz
9666,2365,1739,1,1 oz
9667,2365,2052,6,6 oz
9668,2366,1837,1,1 part
9669,2366,2191,1,1 part
9670,2366,1860,1,1 part
9671,2367,1861,0.75,3/4 oz
9672,2367,1909,1,1 tsp
9673,2368,2064,1,1 oz
9674,2368,1751,4,4 oz
9675,2369,2094,2,2 shots
9676,2369,2052,2,2 shots
9677,2369,1811,,tblsp
9678,2369,2093,,shots
9679,2370,2045,2,2 oz
9680,2370,1783,2,2 oz
9681,2370,2163,3,3-4 slices
9682,2370,2156,,L
9683,2371,2044,0.33,1/3 oz
9684,2371,2038,0.33,1/3 oz
9685,2371,1990,0.33,1/3 oz
9686,2372,2030,2,2 parts
9687,2372,2053,3,3 parts
9688,2373,1844,1,1 oz
9689,2373,2007,2,2 scoops
9690,2373,2168,1,1 glass
9691,2374,2045,3,3 tblsp
9692,2374,2153,2,2 shots
9693,2374,1978,2,2 tsp
9694,2374,1994,1,1 drop
9695,2375,1837,1,1 part
9696,2375,1844,1,1 part
9697,2375,1771,1,1 part
9698,2375,1851,1,1 part
9699,2376,2033,1,1 oz
9700,2376,1765,1,1 oz
9701,2376,1956,1,1 oz
9702,2376,2101,,splashes
9703,2376,1990,,splashes
9704,2377,1793,10,10 slices
9705,2377,1787,10,10 slices
9706,2377,2206,3,3 lb
9707,2377,2045,0.5,1/2 gal
9708,2377,2156,8,8 lb
9709,2378,1943,1.5,1 1/2 oz
9710,2378,1802,0.5,2-Jan
9711,2378,2007,1,1 scoop
9712,2378,2212,1,1 tsp
9713,2378,2102,1.5,1 1/2 oz
9714,2378,2156,,
9715,2379,1848,0.33,1/3 oz
9716,2379,1875,0.33,1/3 oz
9717,2379,1783,0.33,1/3 oz
9718,2379,2133,1,1 splash
9719,2379,2101,3,3
9720,2380,2191,1.5,1 1/2 oz
9721,2380,1942,0.5,1/2 oz
9722,2380,1783,0.5,1/2 oz
9723,2380,1915,4,4 oz
9724,2381,1754,2,2 oz
9725,2381,1990,4,4 oz
9726,2381,2126,1,1 oz
9727,2381,1802,1,1 glass
9728,2381,2031,1,1
9729,2381,2212,1,1 slice
9730,2382,2191,1,1 shot
9731,2382,2105,1,1 shot
9732,2382,1871,1,1 shot
9733,2382,2045,1,1 shot
9734,2382,2212,1,1 part
9735,2382,2055,1,1 part
9736,2382,1995,1,1 part
9737,2383,1911,1.5,1 1/2 oz
9738,2383,2038,1,1 oz
9739,2383,1783,0.5,1/2 oz
9740,2383,2101,1,1 oz
9741,2384,1911,2,2 oz
9742,2384,2073,,
9743,2385,2221,1,1 bottle
9744,2385,1955,1,1 oz
9745,2386,1837,0.33,3-Jan
9746,2386,1814,0.33,3-Jan
9747,2386,1874,0.33,3-Jan
9748,2387,1915,1,1 part
9749,2387,2174,1,1 part
9750,2387,1973,1,1 dash
9751,2387,2156,,
9752,2388,2174,1,1 part
9753,2388,2190,1,1 part
9754,2388,1990,1,1 part
9755,2388,2156,,
9756,2389,2055,0.5,2-Jan
9757,2389,1787,0.5,2-Jan
9758,2389,2012,0.5,2-Jan
9759,2389,2174,1,1 dash
9760,2389,2190,1,1 dash
9761,2389,1989,1,1 dash
9762,2389,2156,,
9763,2390,1956,2,2 cL
9764,2390,1862,2,2 cL
9765,2390,1915,15,15 cL
9766,2390,1751,25,25 cL
9767,2391,2097,0.75,3/4 oz
9768,2391,2038,0.75,3/4 oz
9769,2391,2045,0.75,3/4 oz
9770,2391,2105,0.75,3/4 oz
9771,2391,2174,3,3 oz
9772,2391,1990,3,3 oz
9773,2391,1811,,
9774,2392,2024,0.5,1/2 pt
9775,2392,1732,0.5,1/2 pt
9776,2393,2190,5,5 cL
9777,2393,1915,3,3 cL
9778,2393,2210,8,8 cL
9779,2393,2163,1,1 slice
9780,2393,2172,,
9781,2394,2174,5,5 cL
9782,2394,1766,1,1
9783,2394,1811,1,1 cL
9784,2394,2156,,
9785,2395,2174,4,4 cL
9786,2395,2133,3,3 cL
9787,2395,2190,1,1 cL
9788,2395,2031,1,1
9789,2396,1875,1.5,1 1/2 oz
9790,2396,2045,0.5,1/2 oz
9791,2396,1770,1,1 oz
9792,2397,1875,1,1 oz
9793,2397,2038,1,1 oz
9794,2397,2174,1,1 oz
9795,2397,1751,1,1 oz
9796,2397,2156,,
9797,2398,2191,1.5,1 1/2 oz
9798,2398,2174,1,1 oz
9799,2398,1990,0.5,1/2 oz
9800,2398,2117,1,1 splash
9801,2399,2191,1.25,1 1/4 oz
9802,2399,2030,1.25,1 1/4 oz
9803,2399,1942,1,1 oz
9804,2399,1995,6.5,6 1/2 oz
9805,2399,2117,1,1 splash
9806,2399,1915,1,1 dash
9807,2400,2191,0.75,3/4 oz
9808,2400,2045,0.75,3/4 oz
9809,2400,1942,0.5,1/2 oz
9810,2400,2174,3,3 oz
9811,2400,1811,2,2-3 dashes
9812,2401,2191,1.5,1 1/2 oz
9813,2401,2193,0.5,1/2 oz
9814,2401,2133,1,1 tblsp
9815,2401,1965,1,1 tsp
9816,2402,1931,1.25,1 1/4 oz
9817,2402,2088,0.75,3/4 oz
9818,2402,1990,1.5,1 1/2 oz
9819,2402,2174,1.5,1 1/2 oz
9820,2402,1811,2,2 dashes
9821,2403,2191,1.5,1 1/2 oz
9822,2403,2153,1,1 oz
9823,2403,1990,1,1 tblsp
9824,2403,1811,1,1 tsp
9825,2404,2101,3,3 oz
9826,2404,2174,0.5,1/2 oz
9827,2404,1931,1,1 oz
9828,2404,1915,1,1 dash
9829,2405,2191,1.5,1 1/2 oz
9830,2405,2026,1.5,1 1/2 oz
9831,2405,1995,1.5,1 1/2 oz
9832,2405,1835,1,1 dash
9833,2406,2191,1.5,1 1/2 oz
9834,2406,2026,0.5,1/2 oz
9835,2406,2165,0.5,1/2 oz
9836,2406,2101,1,1 oz
9837,2406,1995,1,1 oz
9838,2406,1915,0.5,1/2 oz
9839,2407,2191,1,1 oz
9840,2407,2026,0.5,1/2 oz
9841,2407,2097,0.5,1/2 oz
9842,2407,1915,2,2 oz
9843,2407,1995,2,2 oz
9844,2408,2191,1,1 oz
9845,2408,1817,0.5,1/2 oz
9846,2408,2112,0.5,1/2 oz
9847,2408,2056,1,1 oz
9848,2409,2191,1.5,1 1/2 oz
9849,2409,1942,0.12,1/8 oz
9850,2409,2101,4,4 oz
9851,2409,1990,0.25,1/4 oz
9852,2409,2174,0.25,1/4 oz
9853,2410,2163,0.5,Juice of 1/2
9854,2410,1965,1,1 tsp
9855,2410,2191,2,2 oz
9856,2410,1859,,
9857,2411,2191,1.5,1 1/2 oz
9858,2411,1744,0.75,3/4 oz
9859,2411,1787,1,Juice of 1
9860,2412,2191,1.5,1 1/2 oz
9861,2412,1817,1,1 oz
9862,2412,1811,1,1 dash
9863,2413,2163,0.25,4-Jan
9864,2413,1780,1,1 pinch
9865,2413,2191,1.5,1 1/2 oz
9866,2414,2191,2,2 oz
9867,2414,2163,0.5,Juice of 1/2
9868,2414,1758,,
9869,2415,2191,1.5,1 1/2 oz
9870,2415,2062,0.5,1/2 oz
9871,2415,1770,1,1 tblsp
9872,2416,1764,8,8 scoops
9873,2416,1736,1,1
9874,2416,2045,2,2 shots
9875,2417,1765,1.25,1 1/4 oz
9876,2417,2165,0.75,3/4 oz
9877,2417,2174,1,1
9878,2417,1990,1,1
9879,2417,2101,1,1
9880,2418,1803,1,1 dL
9881,2418,2011,50,50 cL
9882,2418,1890,,fill with
9883,2419,2097,0.5,1/2 oz
9884,2419,2071,0.5,1/2 oz
9885,2419,2045,0.5,1/2 oz
9886,2419,2174,,fill with
9887,2420,2033,2,2 cL
9888,2420,1886,2,2 cL
9889,2420,2052,,fill with
9890,2420,2156,,
9891,2421,2045,4,4 cL
9892,2421,2183,2,2 cL
9893,2421,2174,4,4 cL
9894,2421,1940,6,6 cL
9895,2422,2190,10,10 cL
9896,2422,1787,8,8 wedges
9897,2422,1867,2,2 tsp
9898,2422,2156,,
9899,2423,1795,4,4 cL
9900,2423,1784,4,4 cL
9901,2423,2151,2,2 cL
9902,2423,2020,10,10 cL
9903,2424,2105,2,2 cL
9904,2424,2062,2,2 cL
9905,2424,2151,2,2 cL
9906,2425,2045,1,1 part
9907,2425,1994,1,1 part
9908,2425,2062,1,1 part
9909,2425,2151,2,2 parts
9910,2426,1943,1,1 oz
9911,2426,2116,1,1 oz
9912,2426,2197,1,1 oz
9913,2426,1990,4,4 oz
9914,2427,1843,0.5,1/2 shot
9915,2427,1999,0.5,1/2 shot
9916,2428,1814,1,1 shot
9917,2428,2045,2,2 shots
9918,2428,1928,1,1
9919,2428,1942,,dashes
9920,2429,1837,0.5,1/2 oz
9921,2429,1765,0.5,1/2 oz
9922,2429,1875,0.5,1/2 oz
9923,2429,1990,1,1 splash
9924,2429,1811,,dashes
9925,2430,2076,9,9-10 oz
9926,2430,2081,1,1 cup
9927,2430,1836,0.5,1/2 cup
9928,2430,2206,1,1 tblsp
9929,2430,2156,3,3
9930,2430,1766,1,1
9931,2431,1791,1,1 part
9932,2431,1908,0.5,1/2 part
9933,2431,2071,1,1 part
9934,2431,1940,1,1 splash
9935,2432,2156,1,1 scoop
9936,2432,1787,0.5,Juice of 1/2
9937,2432,1990,1,1 oz
9938,2432,2174,1,1 oz
9939,2432,1956,0.75,3/4 oz
9940,2432,2116,2,2 oz
9941,2432,2116,1,1 splash
9942,2433,2045,2,2 cL
9943,2433,1739,1,1 cL
9944,2433,2174,,
9945,2434,2045,2,2 cL
9946,2434,1739,2,2 cL
9947,2434,1811,,
9948,2434,2174,,
9949,2435,1943,1.5,1 1/2 oz
9950,2435,1915,0.5,1/2 oz
9951,2435,2086,1,1 tsp
9952,2435,1859,,
9953,2436,1921,15,15 mL
9954,2436,1840,15,15 mL
9955,2436,1817,15,15 mL
9956,2436,2095,1,1 dash
9957,2437,2208,40,40 mL
9958,2437,2174,30,30 mL
9959,2437,2151,30,30 mL
9960,2437,1808,1,1
9961,2438,1942,0.75,3/4 oz
9962,2438,2062,0.75,3/4 oz
9963,2438,1884,1,1 oz
9964,2438,2045,0.5,1/2 oz
